"","se_1","se_2","se_3","se_4","se_5","se_6","se_7","se_8","se_9","se_10","se_11","se_12","se_13","se_14","se_15","se_16","se_17"
"O-benzylfluorescein benzyl ester",10.9047535260015,10.8988011499348,10.8844927289541,10.8888991793256,10.8895566710182,10.8719620330403,10.8939410939084,10.8683139931359,10.8997655304651,10.8719620330403,10.8931288018968,10.9105160009332,10.8683139931359,10.9047535260015,10.8945953069232,10.8709706778584,10.878579134229
"O-phosphoethanolamine",14.0832268901547,14.1458516090855,14.2293315490661,14.5533336496625,14.123029885497,14.2232109714226,14.2599124457332,14.348987383479,14.5626539010399,14.3584687644549,15.0299767934013,14.9056510728289,14.3281414051301,14.2010839639992,14.7304753190133,14.4083111697025,14.3838974473213
"O-succinyl-l-homoserine",12.8997197978962,12.4970638724246,13.1457048753748,11.2824959149667,12.7022213818863,13.6466369026653,13.6744632085553,13.1057205245034,13.1925667762668,10.1282443470449,11.2238749762619,13.1910622625152,12.9257791910149,13.3946628733749,11.3038535919875,13.3652806826609,12.3656779420765
"Octahydrohyperforin",13.4014648671361,14.2158633479256,13.8241675722375,13.2515158496857,13.6392428315387,14.1533241265694,13.9382756422788,13.8710021426041,13.9692279087504,14.1460388221795,13.3741792034167,13.6275782536341,13.8089601006163,13.9009869974709,12.9297282798345,14.0302515954739,13.7914507074428
"Octanal",14.7323127279979,14.1573252822064,13.9347156988039,14.2262655706465,13.9212628774423,15.131071233362,15.1621398172131,13.5409992448622,15.2811082105818,15.0083736494185,14.1318691409183,14.6783621309566,14.0858128709952,14.4023889593318,14.2056706362955,14.5841412561357,14.0517470028634
"Octopine",15.5935497751743,16.0095007322963,15.9612741745527,16.149334303685,16.0842189338476,15.8666027243632,16.0202748532476,16.7898654332487,16.1955145114584,15.6438211386576,16.0431912123528,15.3031858965322,15.8665469549624,15.9973003501406,15.2425533042429,16.210868723513,16.2063911375989
"Oleic acid",21.234468344181,21.7027776710066,21.4667149340469,20.9718042031835,21.4240809087106,20.6613206028931,21.4908128101989,21.0853344469492,21.2518625786846,19.8056377713268,21.1730514898088,20.9485675164987,21.3753647220602,20.9951540096932,21.2145231555109,20.9301778141558,21.3500591916729
"Olodaterol",14.1948774294392,13.7112744144579,13.6478384418901,14.2845408502847,13.8655396467764,14.4082033594623,13.6837297931943,13.8542509548364,13.8060441402438,14.34335980942,14.1347679503696,14.0855547687808,13.9974382208822,14.2257743207383,14.2600250254368,14.4208416756447,14.0201825900244
"Ophthalmic acid",12.2848285266898,14.3351621370092,13.5874713968885,13.5396792400058,12.9432891693019,16.1407643323105,14.1180313307982,13.2864520449291,14.8918698935307,14.5799385055713,13.7791301847505,16.2657899220443,13.2499823366288,13.5737394473173,14.5407511295373,14.6967428836447,13.4575906470223
"Ornithine",16.2487070902803,14.6309475195982,16.28119796807,15.4068744096163,15.9153718678612,14.8522959284876,14.4734449461506,15.0325919117824,14.3142292286378,16.8856050227672,15.6472595085899,16.3782761333175,16.231154196779,14.9962182266649,16.3073855017328,14.8414697725065,16.1842469360395
"Orotic acid",15.3178773131366,15.1217279197138,15.3972832975336,15.147392741276,15.283699614714,15.3010957877796,14.8717466566196,14.8601668182692,14.9423955525892,15.5070393947616,15.2827203986003,14.8066619270843,15.0721024588317,15.3020120088142,15.2084231098754,15.9428024545404,14.9694668652111
"Orotidine",13.5905906179135,14.6278001442425,14.7016236402474,14.5930591977226,14.6281451538581,14.4852415814016,14.5142765749911,14.7942197637082,14.7300223915326,14.5955356827176,14.7382163402127,14.8757675017834,14.7176620411874,14.6628656172908,14.7807822301487,14.6141548544854,14.6841534482923
"Oxathiin carboxanilide",10.9862663536103,11.9666943187593,12.9143271526772,11.7491162359501,11.0449312822031,10.561222049611,11.5316588411372,11.271170377531,11.123950121222,10.1247129245691,12.7245480907545,12.1521479949127,11.0530766771096,11.1453121186021,11.7106855998835,11.5723053217507,12.044816455186
"Oxidized glutathione",16.6812658035213,17.0014139280114,16.9650488521707,16.8169381682156,16.8254885727985,16.6617281993662,17.088601889342,16.7033221253682,17.4038456282353,16.9398744896918,17.5084966203354,17.5739560816331,17.0000784194868,16.9408727056683,17.526186194961,16.8771860306981,17.1324210383803
"Oxisuran",14.9746193355702,14.2452675770727,13.9788030760496,14.0208520247529,13.7230944482308,14.1757703579993,14.2011365511835,11.4671270450337,14.1862586824793,14.3365082617087,13.9203016342849,15.31922074526,13.9357560612389,12.9122180376305,12.8887851350046,14.1046785553343,13.7731557241501
"Oxoadipic acid",14.6110439199195,15.4259031090228,16.2202676787151,15.0553144793036,16.180826262708,16.0238886795352,15.4960192349285,16.3372096417831,15.2594610297532,16.4086187195006,14.6659520723182,15.0926134296634,16.4311144634867,15.3456722562369,14.7866842834725,15.2968987817865,16.0985263191241
"Oxoglutaric acid",18.6487306205073,18.746859856651,19.1559828072047,18.8234707978029,18.9054843439768,19.8647576783313,18.9309438176141,18.959507894682,18.3039214810851,19.6128008799085,18.9862852408127,19.3393670725664,19.1251161106923,19.0580476430772,19.2066928519367,18.9466361447948,18.9296395125261
"P-cresol glucuronide",15.2007868066383,13.8723832421163,14.9362475922861,15.0167363284165,14.095211745378,15.1526955537404,15.0204662030276,14.4657296118775,15.1575230705544,15.238224525283,15.6176286325368,15.356206753484,14.1652340627581,15.5141879124869,14.9751950240253,15.4500172251048,15.2710651060489
"P-cresol sulfate",17.7202926552695,17.0036935787923,17.0844763313015,17.5267978636623,16.3946262854273,15.2770370418886,14.9898736276364,16.74801732357,15.4023672236386,17.1676580696928,17.8133626218833,17.5617850822034,16.4971452074997,18.5075031905914,17.6092070736959,18.2961267838763,16.8811696723599
"Pa(18:0/18:2(9z,12z))",13.8815213248974,12.7652038038448,12.8052075761608,14.0710720923456,12.8414291367879,13.3696120381459,12.1854517314983,12.8006864701551,12.7421041908321,12.0390446403638,14.1278192623734,13.3068609597467,12.4690829957385,13.6057487403732,13.5387023626896,12.7288186887408,12.654547906179
"Paclobutrazol",12.1164439190468,12.2810225223838,12.3139855940854,12.1710759038831,12.0401265726886,12.9011461145346,12.3152068056903,12.3835471724488,11.9836571359203,12.6441213750389,10.8555074608978,12.1410083552435,12.4756480740233,12.5640917402395,12.114334986326,12.394349525507,12.3119609371664
"Palmitic acid",21.5040729403048,21.8086774265163,21.8664968865716,21.1913553018141,21.7731898348379,20.9358228578505,21.6111616976562,21.3690919422489,21.3006482282518,20.0402738785165,21.6812748638243,21.2533336482966,21.6396232020071,21.0826812138786,21.3384483028468,20.9863286989852,21.5325248076981
"Panthenol",19.8709013053063,21.3657408846469,21.4294382419983,19.82814669344,21.4910109992881,20.6854851412491,20.9338823946592,21.3151489016755,20.7043238187067,21.1861907806503,19.5803251586931,19.3363536131754,21.3675199956027,21.0372810453821,19.9107825761645,20.828325127952,21.3582877862337
"Pantothenic acid",16.6553483699429,17.2862926349546,16.96437233517,16.5710532409992,16.959674206771,17.772460937101,16.9711463201342,16.9638891680538,16.9847228062709,17.1456418489134,17.2166930824958,17.2974404023024,16.8411380955259,17.1245585625908,16.7418687780332,17.2653823916997,16.799061133495
"Pc(14:0/18:1(11z))",18.5988318610326,18.1579940186543,17.8807565950864,18.3910188457076,17.7934018402081,17.4031626860273,17.9760505531649,17.5867519135181,17.8911239256659,16.8388482026448,18.3166071418326,17.3295574914782,17.7091383564357,17.9881542259237,18.0978474514318,17.9508169369721,17.8023534782672
"Pc(14:0/20:2(11z,14z))",19.6386126148952,19.3551544095529,19.3182673245196,19.6063896292071,19.2724856721383,18.9553187218103,19.1168941771245,19.1464656213458,19.1705794313122,18.1325608750968,19.0767005028713,19.3296157025341,18.9557145169672,19.2609674150874,19.3845060614821,19.1832295733959,19.0980162350367
"Pc(14:0/20:3(5z,8z,11z))",18.3380110086061,18.0303936064439,18.0386047878602,18.3450890312342,17.9180106721935,17.5074210359371,17.9159650128685,17.7580856768087,17.8780046294384,17.3443164834095,17.8401553026129,17.8173901514039,17.8162826646609,18.008062325568,18.1578207633779,17.968948614832,17.8765226197562
"Pc(14:0/22:1(13z))",19.3038226276463,19.3101468890081,19.2171690127889,19.0859426830332,19.245684665236,18.9829598758283,19.2650514963457,19.0969241867069,19.0989043098971,18.8600501926617,19.3302049916136,19.1102452200112,19.3191117510279,19.1665473504002,19.1050691328646,19.2093437433351,19.174768405967
"Pc(14:1(9z)/22:2(13z,16z))",14.1675861838,14.6044638173303,14.4951670512411,14.6739943958177,14.6382265075127,14.3611286675533,14.3460722757196,14.4687355376296,14.4313191525404,13.0010075811067,14.6242729230314,14.4969757487927,14.4266002487263,14.582242848381,14.5306097275871,14.7242496140948,14.46030160536
"Pc(16:0/16:0)",17.7391244082984,17.637832712267,17.5289185246493,17.5828911563265,17.5987686939207,17.5348610670999,17.7437055682992,17.4712672812479,17.5322653844623,17.4423651194957,17.6130364018577,17.598979990306,17.4783481591025,17.4271669279098,17.5144383587602,17.4845414754204,17.5306327535818
"Pc(16:0/22:5(4z,7z,10z,13z,16z))",19.1578489676617,19.3690706847777,19.1957703964335,19.0098977492252,19.2119111959638,18.9927323051086,19.3702344067013,19.1936210384392,19.2370789195456,18.8154208323868,18.8661689217512,19.0053034853683,19.2739314109439,19.2096818135456,18.940259218238,19.2418558466766,19.1467320255021
"Pc(16:0/22:6(4z,7z,10z,13z,16z,19z))",18.4651652044464,18.7765374158385,18.6818941103914,18.3138734238525,18.7029348989031,18.3902721481175,18.9877135404965,18.5674069525973,18.5596932252348,18.2537062953003,18.1491291623714,18.5217783793184,18.463260367612,18.5428890962736,18.2042343856563,18.5357227180905,18.7429165432515
"Pc(18:0/22:4(7z,10z,13z,16z))",15.7511732028242,15.7978730332667,15.6793820257843,15.495183464886,15.7948741639709,15.4099776393181,15.7946290483293,15.8635278490393,15.4387230169721,15.2346096174906,15.3188655695428,14.3024495132568,15.7604369540358,15.710857781504,15.3859380695346,15.7857378991681,15.7807638830236
"Pc(18:0/22:5(4z,7z,10z,13z,16z))",17.1879469136355,17.5584742248986,17.4951442101288,16.9065533502082,17.4863113446206,17.0559878532176,17.6533969214817,17.3390706305946,17.3776955595228,16.8670752643224,17.1295035086683,17.3418305621237,17.5787066051701,17.4346720426751,16.9750974437225,17.4103855522956,17.3624572634426
"Pc(18:1(11z)/p-18:1(11z))",13.5044209110438,12.7787297555579,13.5894311552486,13.5012907105303,13.5384743970182,13.0424839508562,13.5674645681382,13.4880638138735,13.4942263575881,13.4382737973553,13.5787224573214,13.5908584863634,14.1587493702014,13.5128365337286,13.5834758975325,13.4630833511324,13.6021044333917
"Pc(18:2(9z,12z)/19:0)",16.5770063070083,16.1278999483262,16.2823124482512,16.4932703126059,16.4550421300232,16.4453291559608,16.1237534126764,16.3238055718338,16.0213286475678,16.1433343149842,15.6546951696391,15.5757513683148,16.2352904291502,16.3327806709264,16.1206437726895,16.2512403788756,16.2939582747532
"Pc(18:2(9z,12z)/p-18:1(11z))",15.8629157315368,16.1017552394541,16.1556981617236,15.6385807053308,16.0571291795758,15.9429009166143,16.1751456764238,15.9602111323535,16.0319841220886,16.244927443394,14.5616522651657,15.8246410139294,15.9944099839046,15.9211300075547,15.5463577250328,15.7472869908814,16.1528991462446
"Pc(20:0/22:6(4z,7z,10z,13z,16z,19z))",14.6355067924874,14.5198438315525,15.372128737806,13.9413406112567,14.9502406342273,13.6970458612329,15.2500001732458,14.9786526541268,14.7440965327988,14.467202810887,13.0873775740341,13.6127764330344,14.716937426078,15.1145249872677,14.5479182342597,14.7427988063145,14.8193971835618
"Pc(22:5(4z,7z,10z,13z,16z)/p-18:1(11z))",14.458372204423,15.4061018057642,15.3130575735581,14.2376337600961,15.3661043524823,15.336339841622,15.6308136033197,15.4968168749073,15.4423495183992,15.7475264156484,14.1032335768459,14.3933475876471,15.492523708201,14.2376562576859,13.3868843339932,14.5827570044551,15.7247176333622
"Pc(o-16:1(9z)/18:0)",15.7205769736382,15.8884391997772,16.0347295149049,15.1484522624248,15.7126151868833,15.8652506268555,16.1094482331904,15.9558670733583,15.5674422743264,16.4141058537942,13.8793229253677,15.9046819740687,15.8199729571471,15.5073407583853,14.5738747887741,15.5661067210165,15.7002375823066
"Pe(14:0/22:1(13z))",16.1602889974022,14.8618799687791,15.6783550813475,16.2942599492842,15.1488544506683,14.3361633655001,13.6945993548424,14.997310061593,15.2647037639164,15.3013535555069,16.2641568438832,13.5751821146129,14.2971004375394,15.6713830163836,15.9586410577487,15.4854642502147,15.2592098211278
"Pe(14:0/24:1(15z))",16.5868004638,16.2918866361925,16.396961886746,16.3649249131983,16.4016991226244,16.3985960191366,16.3607990044009,16.402975323234,16.06670487978,15.5189485976674,16.1641388274374,16.3510560673383,16.2704719315828,16.389769728702,16.247590691239,16.4004618194145,16.4816355059034
"Pe(14:1(9z)/24:1(15z))",17.0188688147135,16.7520683930345,16.7222205308778,16.8620352455469,16.6662686598039,16.6689623767647,16.582197472341,16.7025350645995,16.6454654813993,16.5123029832404,16.5364165197634,16.6792320003915,16.4729285044189,16.8150621423822,16.77239899616,16.992610970781,16.6220376239354
"Penem",16.8652441096399,17.0440945467739,17.1185380664111,17.1135538174517,17.1048985230512,16.9900739356223,17.14297439899,17.1408302805119,17.1154539603094,17.0620953604275,17.2836169904589,17.1131798249762,17.1370021914586,17.0186353398301,17.0983575935091,16.9660394556917,17.1003716483162
"Penicillanic acid",13.2649160218458,13.0022696652807,12.8734834766631,12.9106084300954,12.9251672522464,12.817340223158,13.0153340801248,12.8925822102827,13.2153098075054,12.86356086134,11.4089215971756,12.8009438262862,12.8901962166755,13.272722154268,12.75423594583,12.9737460814569,12.744072313203
"Penilloic acid",14.2965382117003,14.5866130957438,13.6179428829233,15.9495167634407,13.9289275226909,14.4266388598097,14.7768590702845,14.4195039024586,15.1070692498756,13.6114825653827,14.2322473074078,13.9191266784308,11.8408743492489,14.8403767273507,14.2811554503162,13.8867560102065,14.4609415175577
"Penitrem b",14.134041294143,15.5319557436356,16.3544124638991,14.8511805592694,15.9039321154866,15.2893797509291,15.8390204548551,15.4973204685408,15.4594135292955,15.2053193854316,15.0641639042994,16.0088413546278,15.8787130877219,15.2242875447215,16.4326998253123,15.4870469675832,15.4968192119635
"Pentaerythritol dinitrate",12.3632112165843,14.9319601621273,14.6436630094177,13.8138101129955,14.6138788385991,15.0106626824246,15.4582550725488,14.6165150514355,14.9371381365698,14.3651058526799,14.1305203314481,13.6473505895856,14.2476721215845,14.571803273503,13.4190400953442,14.5094140173997,14.2835027324562
"Pentafluorobenzoic acid",13.5283481441669,11.7706945066803,13.0920671837393,13.6363770954494,13.4396310240536,13.9967611917435,13.2339244071218,13.7159029544198,13.6164384650047,13.9720207717926,13.7850839756901,14.2651073257519,13.5535260931874,13.5643422564188,13.9641908413563,13.5139117998265,13.7869993419816
"Perillic acid",17.4253472852678,17.4158040719261,16.9462613074647,17.3335596615768,17.2112112088494,17.5389190249918,17.7104190208113,16.8255693693532,17.5148591852918,17.7301286608722,16.9036335102327,17.0496394113059,17.1034846279503,17.069386002349,17.4120649289077,17.0363415014996,17.0719777145513
"Pg(16:0/18:1(11z))",13.8918587784646,13.4137181964259,12.6547062970937,13.6919838454449,12.9062990297216,12.8744803039236,12.4680850428484,12.9653113753141,12.9663940815281,12.4734339157613,13.6921884130061,12.6697366389705,12.8908081790564,12.8616532846382,13.1603793379452,13.2247306009621,13.1991600171271
"Phenol",14.5738584890684,13.5224595855775,12.5636081718922,14.3429599745161,13.3235243516898,11.0969056142192,13.3803992055862,13.3281623664713,11.1932365895081,12.0433978886993,13.9647206780233,14.010179426647,12.4333292515609,12.9723230124249,14.503243824115,13.6421488782852,13.6838463012833
"Phenol sulphate",18.9530764398535,18.0126312310438,17.1243246494025,18.7706517744061,17.8159822427008,14.1925059748268,14.6177991863593,17.6519371774554,14.8150743784485,16.8774965550693,18.3193151191268,18.2574466243986,17.1250745229374,17.3300634346222,18.8924941689699,18.07192776267,17.9387883987521
"Phenoxomethylpenicilloyl",12.5649106875875,13.9562941008546,13.9337483175576,14.002610496095,13.7317167304662,13.9692876834825,13.966395426813,13.9416872998542,14.1421625559914,13.5769613925759,14.1474194621485,13.7977909346274,13.9110921407885,14.0928307429357,14.0603852757998,14.2227507763169,14.0486301479699
"Phenylacetaldehyde",11.5674073182092,11.4992090016776,12.1943014275886,12.3140057504259,12.1509933691881,12.6194560613671,11.9378249199952,12.6025274114868,11.8469770265405,13.4313501933184,11.5285453087473,12.1080614320557,12.060897427023,11.9758913777842,12.0064532861941,12.633212323329,12.2049445267377
"Phenylacetic acid",14.5189676547329,14.0739107191478,14.2098700848569,14.7044303990673,13.9450648350307,14.3631306516118,14.4717772967783,13.795108037072,14.3987752106605,14.6966701517299,14.9142293259534,14.0687253816268,13.9753722241592,13.7629822699525,14.5473864463067,13.9611032588934,14.5167739483583
"Phenylacetylglycine",17.0606965366391,16.4958205832978,16.7258889848648,16.6300819855023,16.4706583244374,16.4236200435757,17.0205594171114,16.4679771424694,17.0600356600963,15.8153737433624,17.2298530182674,16.8911364232995,16.5352391043872,17.2659150008481,17.0842434159294,16.8740419780645,17.0081788968427
"Phenylalanylthreonine",11.5589864157431,11.6454371723843,11.6694350184308,11.5611244514164,11.6832530599329,11.5600370475272,11.6372970417186,11.6423147429488,11.6692285962118,11.5092095031683,11.5509448768849,11.5922837572481,11.6171282980033,11.9246758951635,11.5775805456931,11.6356058133433,11.6428844004852
"Phenylalanyltyrosine",12.1188395843448,12.5732707726901,12.1100170944812,11.8163020453568,11.8918355418534,12.2933269828922,12.4716920835424,11.5927488509786,11.8882547394074,10.5993058527615,11.548141512123,11.7421065370958,12.1924190014089,12.5342960179805,12.0007117496191,12.542541598285,12.0461248645872
"Phenylglucuronide",13.6075773693833,11.3143484403139,12.0457483831564,13.2967277116376,13.6168104721567,13.2505171679842,13.1516918107038,13.6335750210959,13.2983898625153,12.0444712399632,12.3641188451816,13.791979874519,12.1716512061088,13.258021558136,13.7701585928669,11.483246630558,14.0921467944481
"Phenylpyruvic acid",12.347123629459,11.4208163919634,11.9293863410127,11.5901219579424,12.1106842963126,13.5707057452342,11.4323383514163,12.780682293209,11.4308556965263,13.9016857667588,11.053934165265,12.271204394852,12.4983829396923,11.2976436049792,11.2219975034026,12.0163447283383,11.7770076058139
"Phosphate",19.2200918075032,19.3236925608155,19.2119058873517,19.3108617750158,19.1945653126237,19.1176078074189,19.30377246128,19.1875546641178,19.195014221877,19.3040078965511,19.249840137935,19.2967326240105,19.1770307836719,19.2326728093975,19.2637504335984,19.2779777384564,19.1975880059355
"Phosphatidylethanolamine alkenyl 16",13.4825836531508,12.3463046229677,13.5582619500353,13.0730824387385,13.5589670575115,12.5620896842655,13.1370184557449,12.5756854678152,12.654755904787,12.768232788651,12.9673910671847,13.2326933076063,12.4051317118791,13.0185764647601,13.5136169201702,12.8397743581941,13.0573508513959
"Phosphatidylethanolamine lyso 20",15.1492398569049,14.3184602274557,14.5104133858527,14.8261276083531,14.40502599131,14.4031411988957,14.5283128251601,14.3528064382524,14.6126310154092,13.5431402448807,15.2384726959147,14.5703906164555,14.5602807439265,14.3940109112194,14.9982632080036,14.4831703841011,14.442512863227
"Phosphatidylethanolamine lyso alkenyl 18",12.6516697570548,12.3247789701556,12.2957941800421,12.1047654609674,11.3177629402622,12.0168855365518,12.4382036873466,12.290261280966,11.822230337823,11.4500329306949,12.6065219001714,13.1240465110872,12.4194072003179,12.4056784222322,13.2197491307937,12.3817992585328,11.8021359813933
"Phosphatidylglyceride 22",12.3661445777722,11.1652791736059,10.7040578322675,12.3248395261714,12.8208874155751,10.7341719240579,13.0881312623288,10.7253133246773,11.289070330393,11.3860319981459,12.8967152963443,13.3241573946706,12.8191982587089,14.5945310576432,10.911655830468,14.0293052589177,12.7849183924748
"Phosphatidylinositol 16",15.0278808819706,14.2783033271016,14.4682727462518,14.8850876371121,14.4607525690474,14.0774111915452,14.4022421601978,14.4757418195326,14.4917706977082,13.6924316861243,14.5106644908503,14.830685219253,14.3918688717291,14.6542171901611,14.7061895876927,14.5416581341452,14.4711341237953
"Phosphatidylinositol 18",17.3972358527848,17.1528680978143,17.1753772257474,17.3143497663383,17.2672797462298,16.9697593941402,17.4569918900151,17.2585097552578,17.2153045745321,16.9076306908905,17.217958514575,17.5766920345223,17.2004564808548,17.3282841182274,17.2643555292776,17.4404120011365,17.3202939388664
"Phosphatidylinositol lyso 20",14.4070379300221,14.1866549334131,14.2889415975545,14.186095555035,14.187207279037,13.8176881284546,14.3232021355954,14.0167655500216,14.3302691421068,14.1722277597012,14.2487439808228,14.2391734334935,14.0554061532488,14.2914925903658,14.2801739432414,14.3124552492981,14.1141801897396
"Phosphocreatine",14.0437972326716,14.9438279968744,14.5668974586961,15.2082141292561,14.1167946299046,15.3510231576924,14.6753850908001,14.2628903951969,14.6629162672146,14.4372890627486,15.2088737962432,15.3815079577499,14.1118280519068,14.7836000954494,14.7644837432741,14.9489051704059,13.7875766114503
"Phosphohexose",12.7016059145065,13.5975642164659,14.0632225456722,14.0129300795229,13.6244182492747,13.4145730930016,13.5591150563306,13.7837034907714,13.6831243659805,13.7627294092545,14.2155146342376,14.5514174334932,13.6936155440142,13.8200774229002,14.334313482386,13.8149050183712,13.9604034983793
"Pi(16:0/18:1(11z))",14.1416507958347,12.8985484991328,13.5573759742344,13.9561869893731,13.568547102476,13.1989177059364,12.9728894162256,13.5133247606699,13.3739570275025,13.5528062815095,13.2876367285867,13.698326543732,13.2415294914391,13.5642550575544,13.783669959286,13.5595569269759,13.6321147471607
"Pi(16:0/18:2(9z,12z))",14.4989752907592,13.5460710849963,14.0124891559014,14.6595893134276,13.9589444379017,13.6246222023531,13.7607901958222,13.8826301515253,13.9530877546935,13.7754372339289,13.8899131807758,14.4707524560345,13.4469409592631,14.0009682309791,14.4265088756837,13.8917504833903,13.9870864987501
"Pi(16:0/20:4(5z,8z,11z,14z))",16.3760624561131,15.3710105194856,15.6380155405504,16.1924883130675,15.477930391634,15.0705594285544,15.549295986296,15.5073486017943,15.6688684425731,14.7620105687423,15.7795604789434,16.2163545404394,15.3740023750651,15.7719369682086,16.0262343437645,15.7668857630786,15.698625056064
"Pi(16:0/22:4(10z,13z,16z,19z))",13.9630551840411,14.1009711054043,13.7758866490832,13.7382677241835,14.0208699805777,13.4507331043541,13.8862378893854,14.0819336653485,13.8750414665294,13.9449527187611,13.7381141359628,14.2272387379539,13.7686328433446,13.9920755313488,13.5201700509327,13.8167503244702,13.8623771340235
"Pi(16:0/22:5(4z,7z,10z,13z,16z))",16.2066347657052,15.4574266515302,15.5646465578372,16.0311282863163,15.49535508843,15.3266207185689,15.6355778268016,15.5888989764861,15.4221115363583,14.9456906635608,15.5484899998942,16.0652306351401,15.6033308086017,15.772089606678,15.9055910447691,15.7395930045562,15.7379678691659
"Pi(18:0/22:6(4z,7z,10z,13z,16z,19z))",15.3361920468695,14.7373904569219,14.7786202534118,14.9678662738216,15.0352332061516,14.4785471922856,14.3452527536417,13.7689832628212,14.2012474388496,14.5627989077392,14.7818964621289,14.5555955868201,15.1992797648267,15.0673852220644,14.3223796023055,14.656328509634,13.9579152211284
"Pimelylcarnitine",14.3902303149675,13.6299520379502,14.2449313923743,13.244463366403,13.2781655129723,14.6012357053324,14.9476889559863,14.0682256419483,14.9553549265514,15.1162806100991,12.4121710003386,15.8295060405613,13.8844881620581,14.1652138526164,14.0676104469447,14.6042894957968,14.3704928752633
"Piperidine",16.9720206774444,16.4448768653281,16.5927283996239,17.1877663056482,16.6796277971769,16.8885216842377,16.324204785277,16.9449261104553,16.5026280168686,17.0542447440907,16.9062020303837,16.6076681083496,16.633188626527,16.7949737992969,16.8662384309993,16.9635212075234,16.5139098153242
"Pirenperone",12.5251191617572,12.5662922512236,12.3236012192015,12.4378547242662,12.4836903310328,11.1965888298465,11.5435621815623,11.8869818222653,12.7157219556014,12.1076345535807,13.2900065176207,12.5026967364997,11.8343985870346,12.0872844963899,12.4052876758938,11.6403335918811,12.6047900175708
"Pkcbeta inhibitor",12.6412562267843,12.6643961052964,12.6684795201725,12.6570070086239,12.6495796644185,12.6504132305469,12.6773917527378,12.6495796644185,12.6773917527378,12.6765803781604,12.6553834443952,12.6668580287866,12.6520615788765,12.6733446334738,12.6701147915295,12.6789962709742,12.6652174199368
