"","MetabID","shortname","Fill..","S.N.average","Ontology","Metabolite.name","Formula","HMDB","KEGG","HMDB_accession","CHEBI_ID","PubChem_ID","BiGG_ID","INCHIKEY","SMILES","Serum","Urine","SUB_CLASS","CATEGORY","MAIN_CLASS"
"Dihydrothymine","839_pos","Dihydrothymine",0.89,2516.27,NA,"Imidazole-4-acetate","null","Dihydrothymine;Pyroglutamine","C00906","HMDB0000079;HMDB0062558","NA;NA","676414;11984188","NA;NA","null","null",TRUE,TRUE,"Pyrimidones","Diazines","Pyrimidines and pyrimidine derivatives"
"Dihydrouracil","458_neg","Dihydrouracil",0.67,406.04,NA,"URACIL","null","Dihydrouracil;N-Methylhydantoin;3-Cyanoalanine;Muscimol;piperazine-2,3-dione","C00429;C02565;C08311","HMDB0000076;HMDB0003646;HMDB0245844;HMDB0254955;HMDB0256573","15901;16354;132546;7035;NA","649;69217;13538;4266;NA","34956;NA;NA;NA;NA","null","null",FALSE,TRUE,"Pyrimidones","Diazines","Pyrimidines and pyrimidine derivatives"
"Dihydroxyethyldithiocarbamate","2945_pos","Dihydroxyethyldithiocarbamate",0.02,9.57,NA,"Unknown","null","Dihydroxyethyldithiocarbamate","","HMDB0251344","NA","32064","NA","null","null",TRUE,TRUE,"Alkanolamines","Organonitrogen compounds","Amines"
"Dihydrozeatin riboside","11531_pos","Dihydrozeatin riboside",0.4,18.72,"Purine nucleosides","no MS2: Dihydrozeatin riboside; LC-ESI-QQ; MS2; CE","C15H23N5O5",NA,NA,NA,NA,NA,NA,"DBVVQDGIJAUEAZ-YXYADJKSSA-N","CC(CO)CCNC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1",FALSE,TRUE,NA,NA,NA
"Dihyroxy-1h-indole glucuronide i","9603_neg","Dihyroxy-1h-indole glucuronide i",0.58,49.22,NA,"Unknown","null","Dihyroxy-1H-indole glucuronide I;Basimglurant;Lipo-pab;Zofenoprilat","","HMDB0059997;HMDB0248877;HMDB0254117;HMDB0260038","88744;NA;NA;NA","124202061;11438771;9818732;3086142","NA;NA;NA;NA","null","null",TRUE,TRUE,NA,NA,NA
"Diisopropanolamine","1063_pos","Diisopropanolamine",0.84,1167.01,NA,"L-Norleucine","null","Diisopropanolamine;2-(2-Hydroxypropan-2-ylamino)propan-2-ol","","HMDB0251354;HMDB0257796","143266;NA","8086;9833967","NA;NA","null","null",FALSE,TRUE,"1,2-aminoalcohols","Organonitrogen compounds","Amines"
"Diisopropylamine","251_pos","Diisopropylamine",0.4,26.51,"Monoalkylamines","no MS2: Hexylamine; LC-ESI-QTOF; MS2; CE","C6H15N","Diisopropylamine;N,N-Dimethylbutylamine","","HMDB0251358;HMDB0255261","NA;59023","7912;13563","NA;NA","BMVXCPBXGZKUPN-UHFFFAOYSA-N","CCCCCCN",FALSE,TRUE,"Dialkylamines","Organonitrogen compounds","Amines"
"Dilept","13230_pos","Dilept",0.02,20.82,NA,"Unknown","null","Dilept","","HMDB0251364","NA","56694129","NA","null","null",FALSE,TRUE,"Peptides","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Dimboa-glc","12454_pos","Dimboa-glc",0.07,6.04,NA,"Unknown","null","DIMBOA-Glc","","HMDB0029710","168617","4480305","NA","null","null",FALSE,TRUE,NA,NA,NA
"Dimethoate","5051_neg","Dimethoate",0.42,18.89,NA,"Unknown","null","Dimethoate;Picric acid","C14326","HMDB0251379;HMDB0256536","34714;46149","3082;NA","NA;NA","null","null",TRUE,TRUE,"Dithiophosphate O-esters","Organic dithiophosphoric acids and derivatives","Dithiophosphate O-esters"
"Dimethyl 2,3-bis(sulfanyl)butanedioate","4234_pos","Dimethyl 2,3-bis(sulfanyl)butanedioate",0.31,38.36,NA,"Unknown","null","Dimethyl 2,3-bis(sulfanyl)butanedioate","","HMDB0245398","NA","3036650","NA","null","null",FALSE,TRUE,"Fatty acid esters","Fatty acyls","Fatty acid esters"
"Dimethyl suberimidate","3803_pos","Dimethyl suberimidate",0.53,994.41,NA,"Unknown","null","Dimethyl suberimidate","","HMDB0251407","NA","NA","NA","null","null",TRUE,TRUE,"Imidoesters","Carboximidic acids and derivatives","Imidoesters"
"Dimethyl sulfone","86_neg","Dimethyl sulfone",0.42,262.48,NA,"Unknown","null","Dimethyl sulfone","C11142","HMDB0004983","9349","6213","NA","null","null",FALSE,TRUE,"Sulfones","Sulfonyls","Sulfones"
"Dimethylarsinic acid","1256_pos","Dimethylarsinic acid",0.38,22.34,NA,"Unknown","null","Dimethylarsinic acid","C07308","HMDB0011625","48765","2513","NA","null","null",FALSE,TRUE,"Pentaorganoarsanes","Organometalloid compounds","Organoarsenic compounds"
"Dimethylcurcumin","13473_pos","Dimethylcurcumin",0.36,8.06,NA,"Unknown","null","Dimethylcurcumin;Cudratricusxanthone A","","HMDB0248645;HMDB0250587","NA;65686","468137;11153672","NA;NA","null","null",FALSE,TRUE,"Curcuminoids","Diarylheptanoids","Linear diarylheptanoids"
"Dimethylglycine","257_neg","Dimethylglycine",0.84,36.14,NA,"2-AMINO-2-METHYLPROPANOATE","null","Dimethylglycine;gamma-Aminobutyric acid;L-alpha-Aminobutyric acid;D-alpha-Aminobutyric acid;2-Aminoisobutyric acid;(S)-beta-Aminoisobutyric acid;(R)-beta-Aminoisobutyric acid;3-Aminoisobutanoic acid;3-Aminobutanoic acid;N-Methylalanine;Propanamide, 2-hydroxy-2-methyl-;alpha-Aminobutyric acid;1-Amino-4-hydroxybutan-2-one;Ethyl glycinate;Isobutyl nitrite;N-Methyl-DL-alanine","C01026;C00334;C02356;C02261;C03665;C03284;C01205;C05145;C02721","HMDB0000092;HMDB0000112;HMDB0000452;HMDB0000650;HMDB0001906;HMDB0002166;HMDB0002299;HMDB0003911;HMDB0031654;HMDB0094692;HMDB0244529;HMDB0245013;HMDB0247545;HMDB0252025;HMDB0253612;HMDB0255173","17724;16865;35619;28797;27971;33094;16320;27389;37081;17519;NA;35621;NA;NA;46643;NA","673;119;80283;439691;6119;439434;5459822;64956;10932;5288725;83059;6657;13368156;12176;NA;4377","36652;34652;NA;NA;NA;NA;NA;41519;NA;NA;NA;NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Alpha amino acids","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Dimethylguanidino valeric acid","3836_pos","Dimethylguanidino valeric acid",0.89,774.61,NA,"Unknown","null","Dimethylguanidino valeric acid","","HMDB0240212","NA","101535539","NA","null","null",TRUE,TRUE,"Short-chain keto acids and derivatives","Keto acids and derivatives","Short-chain keto acids and derivatives"
"Dimethylnitramine","105_pos","Dimethylnitramine",0.07,416.27,NA,"Unknown","null","Dimethylnitramine;Methanol, (methyl-ONN-azoxy)-","","HMDB0251404;HMDB0254623","NA;NA","20120;11554","NA;NA","null","null",TRUE,TRUE,"Nitramines","Allyl-type 1,3-dipolar organic compounds","Organic nitro compounds"
"Dimethylthiophosphate","1297_neg","Dimethylthiophosphate",0.84,28.64,NA,"Unknown","null","Dimethylthiophosphate;Ethylphosphorothioic acid","","HMDB0061735;HMDB0252086","NA;NA","14207;11970524","NA;NA","null","null",TRUE,TRUE,"Thiophosphate diesters","Organic thiophosphoric acids and derivatives","Thiophosphoric acid esters"
"Dimethyltriazenoimidazole carboxamide","2996_pos","Dimethyltriazenoimidazole carboxamide",0.11,10.63,NA,"Unknown","null","Dimethyltriazenoimidazole carboxamide","","HMDB0258139","NA","136168449","NA","null","null",FALSE,TRUE,"2-heteroaryl carboxamides","Carboxylic acids and derivatives","Carboxylic acid derivatives"
"Dimetridazole","1275_neg","Dimetridazole",0.22,26.73,NA,"Unknown","null","Dimetridazole;hydroxymethylcytosine","","HMDB0251409;HMDB0253278","141155;NA","NA;21989274","NA;NA","null","null",FALSE,TRUE,"Nitroimidazoles","Azoles","Imidazoles"
"Dimp","9934_neg","Dimp",0.11,8.19,NA,"Dimp","null",NA,NA,NA,NA,NA,NA,"null","null",FALSE,TRUE,NA,NA,NA
"Diniconazole","10106_pos","Diniconazole",0.13,13.88,NA,"Unknown","null","Diniconazole","","HMDB0251416","NA","91738","NA","null","null",FALSE,TRUE,"Cinnamyl alcohols","Cinnamyl alcohols",NA
"Dinoseb","5600_neg","Dinoseb",0.13,33.19,"Dinitrophenols","no MS2: Dinoseb; LC-ESI-ITFT; MS2; CE","C10H12N2O5",NA,NA,NA,NA,NA,NA,"OWZPCEFYPSAJFR-UHFFFAOYNA-N","CCC(C)C1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O",FALSE,TRUE,NA,NA,NA
"Dioncophylline a","12638_pos","Dioncophylline a",0.04,705851.6,NA,"Unknown","null","Dioncophylline A;Etoperidone","","HMDB0251430;HMDB0252114","NA;NA","3095;40589","NA;NA","null","null",FALSE,TRUE,NA,NA,NA
"Dioxidine","4699_neg","Dioxidine",0.33,78.48,NA,"Unknown","null","Dioxidine","","HMDB0251436","NA","28467","NA","null","null",FALSE,TRUE,"Quinoxalines","Diazanaphthalenes","Benzodiazines"
"Diphenol glucuronide","7757_neg","Diphenol glucuronide",0.42,17.06,NA,"Unknown","null","Diphenol glucuronide;Catechol glucuronide;Quinol glucuronide","","HMDB0059998;HMDB0240490;HMDB0259508","88743;133689;NA","124202060;75124209;18938462","NA;NA;NA","null","null",FALSE,TRUE,"Phenolic glycosides","Organooxygen compounds","Carbohydrates and carbohydrate conjugates"
"Diphenyl phosphate","6305_pos","Diphenyl phosphate",0.2,12.01,NA,"Unknown","null","Diphenyl phosphate","","HMDB0251449","NA","13282","NA","null","null",FALSE,TRUE,"Aryl phosphodiesters","Organic phosphoric acids and derivatives","Phosphate esters"
"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide","10665_neg","Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",0.51,10.14,NA,"Unknown","null","Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide","","HMDB0247372","NA","NA","NA","null","null",TRUE,TRUE,"Benzoic acids and derivatives","Benzene and substituted derivatives","Benzoic acids and derivatives"
"Distearoyl phosphatidylglycerol","23799_pos","Distearoyl phosphatidylglycerol",0.16,2286058,NA,"Unknown","null","Distearoyl phosphatidylglycerol","","HMDB0251484","61056","65145","NA","null","null",FALSE,TRUE,"Phosphatidylglycerols","Lipids and lipid-like molecules","Glycerophospholipids"
"Disuccinimido dithiobispropionate","13304_neg","Disuccinimido dithiobispropionate",0.02,2.68,NA,"Unknown","null","Disuccinimido dithiobispropionate;Dithio bis(succinimidyl propionate)","","HMDB0246983;HMDB0257986","NA;NA","93313;87682079","NA;NA","null","null",FALSE,TRUE,"Dicarboxylic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives"
"Dityrosine","11883_pos","Dityrosine",0.02,170185.3,NA,"Unknown","null","Dityrosine;""2,2'-Bityrosine"";Eddha;LL-dityrosine;5-O-Ethyl 3-O-methyl (4S)-2,6-dimethyl-4-(3-nitrophenyl)-3,4-dihydropyridine-3,5-dicarboxylate","","HMDB0006045;HMDB0245354;HMDB0251699;HMDB0254132;HMDB0260391","NA;NA;NA;50607;NA","53477799;76479645;14432;107904;54413479","NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Lignans, neolignans and related compounds",NA,NA
"Divinyl sulfone","575_neg","Divinyl sulfone",0.09,4.09,NA,"Unknown","null","Divinyl sulfone","","HMDB0251500","53729","NA","NA","null","null",FALSE,TRUE,"Sulfones","Sulfonyls","Sulfones"
"Dl-2-aminooctanoic acid","2069_pos","Dl-2-aminooctanoic acid",0.87,4558.46,NA,"Unknown","null","DL-2-Aminooctanoic acid;Aminovaleric acid betaine;2-Ethyl-3-hydroxy-2,4,4-trimethyloxazolidine;3-(Aminomethyl)-5-methylhexanoic acid;8-Aminooctanoic acid","","HMDB0000991;HMDB0240732;HMDB0245114;HMDB0245784;HMDB0247418","75145;145234;NA;NA;143265","69522;14274897;125626;4715169;66085","NA;NA;NA;NA;NA","null","null",TRUE,TRUE,NA,NA,NA
"Dl-homocysteic acid","2834_neg","Dl-homocysteic acid",0.42,1241.06,NA,"Unknown","null","DL-Homocysteic acid","","HMDB0251520","90324","92117","NA","null","null",FALSE,TRUE,NA,NA,NA
"Docosahexaenoic acid","9759_neg","Docosahexaenoic acid",0.87,2641.9,NA,"Unknown","null","Docosahexaenoic acid;Docosahexaenoicacid(DHA);9-cis Retinol Acetate;(4E,7E,10Z,13E,16E,19E)-Docosa-4,7,10,13,16,19-hexaenoic acid;Promestrienum","C06429","HMDB0002183;HMDB0244316;HMDB0247587;HMDB0251558;HMDB0256803","28125;NA;94695;NA;NA","445580;175542;5057;3144;22179320","1586190;NA;NA;NA;NA","null","null",TRUE,TRUE,"Very long-chain fatty acids","Fatty acyls","Fatty acids and conjugates"
"Dodecanedioic acid","5154_neg","Dodecanedioic acid",0.11,38.55,NA,"Unknown","null","Dodecanedioic acid;Dibutyl succinate","C02678;C19143","HMDB0000623;HMDB0251173","4676;NA","12736;8830","NA;NA","null","null",FALSE,TRUE,"Medium-chain fatty acids","Fatty acyls","Fatty acids and conjugates"
"Dodecanedioylcarnitine","12476_pos","Dodecanedioylcarnitine",0.4,69.96,NA,"Unknown","null","Dodecanedioylcarnitine","","HMDB0013327","NA","53481673","NA","null","null",FALSE,TRUE,"Tricarboxylic acids and derivatives","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives"
"Dopamine 4-sulfate","5254_neg","Dopamine 4-sulfate",0.02,1.13,NA,"Unknown","null","Dopamine 4-sulfate;Dopamine 3-O-sulfate;Sulbactam","C13691;C13690","HMDB0004148;HMDB0006275;HMDB0258566","34729;37946;NA","123932;122136;5316","NA;2320809;NA","null","null",FALSE,TRUE,"Phenylsulfates","Organic sulfuric acids and derivatives","Arylsulfates"
"Dopamine glucuronide","10322_pos","Dopamine glucuronide",0.4,6.4,NA,"Unknown","null","Dopamine glucuronide;5-(Acetoxymethyl)-2-methyl-5,6,7,7a-tetrahydro-3ah-pyrano[3,2-d]oxazole-6,7-diyl diacetate","","HMDB0010329;HMDB0246724","88776;NA","3082490;539089","NA;NA","null","null",FALSE,TRUE,"Phenolic glycosides","Organooxygen compounds","Carbohydrates and carbohydrate conjugates"
"Doranidazole","5930_neg","Doranidazole",0.18,5.14,NA,"Unknown","null","Doranidazole","","HMDB0251588","NA","9881360","NA","null","null",FALSE,TRUE,"Nitroaromatic compounds","Allyl-type 1,3-dipolar organic compounds","Organic nitro compounds"
"Dorzagliatin","16323_pos","Dorzagliatin",0.07,9.55,NA,"Unknown","null","Dorzagliatin","","HMDB0251591","NA","76641559","NA","null","null",FALSE,TRUE,"Leucine and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Dothiepin sulfoxide","9002_neg","Dothiepin sulfoxide",0.53,152.33,NA,"Unknown","null","Dothiepin sulfoxide","","HMDB0251596","NA","12951","NA","null","null",TRUE,TRUE,"Dibenzothiepins","Benzothiepins","Dibenzothiepins"
"Eberconazole","10270_pos","Eberconazole",0.56,9109.81,NA,"Unknown","null","Eberconazole","","HMDB0251676","83584","72051","NA","null","null",FALSE,TRUE,"Dibenzocycloheptenes","Dibenzocycloheptenes",NA
"Ecadotril","12434_neg","Ecadotril",0.33,8.9,NA,"Unknown","null","Ecadotril","","HMDB0251682","NA","107751","NA","null","null",FALSE,TRUE,"N-acyl-alpha amino acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Ecgonine methyl ester","3578_neg","Ecgonine methyl ester",0.87,6487.32,NA,"Unknown","null","Ecgonine methyl ester;2-octenoylglycine;3-octenoylglycine;4-octenoylglycine;5-octenoylglycine;6-octenoylglycine;7-octenoylglycine","C12448","HMDB0006406;HMDB0094801;HMDB0094802;HMDB0094803;HMDB0094804;HMDB0094805;HMDB0094806","708640;NA;NA;NA;NA;NA;NA","443844;NA;NA;NA;NA;NA;88224963","2267774;NA;NA;NA;NA;NA;NA","null","null",TRUE,TRUE,"Tropane alkaloids","Tropane alkaloids",NA
"Eckol","11765_neg","Eckol",0.22,6.39,NA,"Unknown","null","Eckol","","HMDB0251692","65819","145937","NA","null","null",FALSE,TRUE,"Tannins","Tannins",NA
"Elastase inhibitor iii","17779_pos","Elastase inhibitor iii",0.07,17.27,NA,"Unknown","null","Elastase Inhibitor III","","HMDB0251735","NA","4373","NA","null","null",FALSE,TRUE,NA,NA,NA
"Elgodipine","18181_neg","Elgodipine",0.11,132322.5,NA,"Unknown","null","Elgodipine","","HMDB0251745","NA","60701","NA","null","null",FALSE,TRUE,"Benzodioxoles","Benzodioxoles",NA
"Emate","10717_neg","Emate",0.22,15.37,NA,"Unknown","null","Emate","","HMDB0251981","NA","496313","NA","null","null",FALSE,TRUE,"Estrane steroids","Steroids and steroid derivatives","Estrane steroids"
"Enalapril","11994_neg","Enalapril",0.02,142457.6,NA,"Unknown","null","Enalapril;(2S)-1-((2S)-2-(((1R)-1-(Ethoxycarbonyl)-3-phenylpropyl)amino)propanoyl)pyrrolidine-2-carboxylic acid;Imigliptin","C06977","HMDB0014722;HMDB0249344;HMDB0253428","4784;NA;NA","40466924;3222;70975627","NA;NA;NA","null","null",FALSE,TRUE,"Dipeptides","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Enallylpropymal","4811_neg","Enallylpropymal",0.02,8.01,NA,"Unknown","null","Enallylpropymal;Tripropyl phosphate;VINBARBITAL","","HMDB0251785;HMDB0259269;HMDB0259808","NA;NA;NA","95636;NA;NA","NA;NA;NA","null","null",FALSE,TRUE,"Barbituric acid derivatives","Diazines","Pyrimidines and pyrimidine derivatives"
"Encaleret","18178_pos","Encaleret",0.13,657611.5,"Purine nucleosides","no MS2: Trans-Zeatin-riboside-O-glucoside; LC-ESI-ITFT; MS2; CE 12.0 eV; [M+H]+","C21H31N5O10","Encaleret","","HMDB0251787","NA","11477802","NA","MVMBTNNVZQRZQT-BPDSZQNASA-N","C\C(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C/CNC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1",FALSE,TRUE,"Biphenyls and derivatives","Benzene and substituted derivatives","Biphenyls and derivatives"
"Encenicline","9374_neg","Encenicline",0.11,7.59,NA,"Unknown","null","Encenicline","","HMDB0251788","NA","66787058","NA","null","null",FALSE,TRUE,"1-benzothiophenes","Benzothiophenes","1-benzothiophenes"
"Endralazine","6943_neg","Endralazine",0.13,182690,NA,"Unknown","null","Endralazine","","HMDB0251804","NA","47608","NA","null","null",FALSE,TRUE,"Benzamides","Benzene and substituted derivatives","Benzoic acids and derivatives"
"Englitazone","10878_neg","Englitazone",0.4,6.22,NA,"Unknown","null","Englitazone","","HMDB0251808","NA","NA","NA","null","null",TRUE,TRUE,"1-benzopyrans","Benzopyrans","1-benzopyrans"
"Enhydrin","16412_pos","Enhydrin",0.22,30.67,NA,"Unknown","null","Enhydrin","","HMDB0251809","NA","494216","NA","null","null",FALSE,TRUE,"Germacranolides and derivatives","Prenol lipids","Terpene lactones"
"Enpiperate","10123_pos","Enpiperate",0.16,22906.85,NA,"Unknown","null","Enpiperate;BENALAXYL","C10929","HMDB0246198;HMDB0248940","NA;82777","77157;51369","NA;NA","null","null",FALSE,TRUE,"Diphenylmethanes","Benzene and substituted derivatives","Diphenylmethanes"
"Enterodiol","8963_pos","Enterodiol",0.02,2.49,NA,"Unknown","null","Enterodiol;2,3-Bis(3-hydroxybenzyl)butane-1,4-diol","C18166","HMDB0005056;HMDB0245380","544560;NA","115089;123725","NA;NA","null","null",FALSE,TRUE,"Dibenzylbutanediol lignans","Dibenzylbutane lignans","Dibenzylbutanediol lignans"
"Enterodiol glucuronide","16511_neg","Enterodiol glucuronide",0.18,92807.29,NA,"Unknown","null","Enterodiol glucuronide","","HMDB0240503","NA","NA","NA","null","null",FALSE,TRUE,"Stilbenes","Stilbenes",NA
"Enterolactone 3'-sulfate","12072_neg","Enterolactone 3'-sulfate",0.42,137.73,NA,"Unknown","null","""Enterolactone 3'-sulfate"";""Enterolactone 3''-sulfate""","","HMDB0240505;HMDB0240506","NA;NA","NA;NA","NA;NA","null","null",FALSE,TRUE,NA,NA,NA
"Epicatechin","8249_pos","Epicatechin",0.18,25.85,NA,"Epicatechin","null","Epicatechin;Catechin;Chloroxuron;Ferene triazine;Quinone A","C09727;C06562","HMDB0001871;HMDB0002780;HMDB0250129;HMDB0252233;HMDB0257051","90;15600;82200;NA;NA","72276;9064;16115;NA;NA","NA;NA;NA;NA;NA","null","null",FALSE,TRUE,"Catechins","Flavonoids","Flavans"
"Epilincomycin","13969_pos","Epilincomycin",0.2,9.38,"Proline and derivatives","no MS2: Lincomycin; LC-ESI-ITFT; MS2; CE","C18H34N2O6S","Epilincomycin;Fluorogestone acetate;Panduratin A","","HMDB0251851;HMDB0252379;HMDB0256110","NA;NA;NA","3928;3829279;91192388","NA;NA;NA","OJMMVQQUTAEWLP-KIDUDLJLSA-N","CCC[C@@H]1C[C@H](N(C)C1)C(O)=N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O",FALSE,TRUE,"Pyrimidine nucleosides","Pyrimidine nucleosides",NA
"Epinephrine","2956_pos","Epinephrine",0.87,2899.73,NA,"L-TYROSINE","null","Epinephrine;Normetanephrine;4(1H)-Pyridinone, 2-ethyl-3-hydroxy-1-(2-hydroxyethyl)-;4(1H)-Pyridinone, 3-hydroxy-1-(3-hydroxypropyl)-2-methyl-;(2S)-2-Amino-3-(4-hydroxyphenyl)propane-1,1-diol","C00788;C05589","HMDB0000068;HMDB0000819;HMDB0244490;HMDB0250502;HMDB0257983","28918;144308;NA;NA;NA","5816;1237;NA;93513;21915992","35997;46080;NA;NA;NA","null","null",TRUE,TRUE,"Catechols","Phenols","Benzenediols"
"Epinephrine sulfate","6972_pos","Epinephrine sulfate",0.49,9461.75,NA,"Unknown","null","Epinephrine sulfate;Epinephrine 3-sulfate;Epinephrine sulfoconjugate;""Cytidine, 5-chloro-2',3'-dideoxy-3'-fluoro-""","","HMDB0001876;HMDB0240733;HMDB0251857;HMDB0252181","89878;NA;NA;NA","3035453;22634790;53424615;14632484","NA;NA;NA;NA","null","null",FALSE,TRUE,"Phenylsulfates","Organic sulfuric acids and derivatives","Arylsulfates"
"Epsilon-(gamma-glutamyl)lysine","7257_neg","Epsilon-(gamma-glutamyl)lysine",0.76,102807.5,NA,"Unknown","null","epsilon-(gamma-Glutamyl)lysine;Glutamyllysine;gamma-Glutamyllysine;epsilon-(gamma-Glutamyl)-L-lysine","","HMDB0003869;HMDB0004207;HMDB0029154;HMDB0257624","88494;73521;NA;NA","7015684;7015704;65254;15768475","NA;NA;NA;NA","null","null",TRUE,TRUE,NA,NA,NA
"Equilenin","7155_pos","Equilenin",0.4,26.73,NA,"Unknown","null","Equilenin;Honokiol;Magnolol","C10630;C10651","HMDB0251896;HMDB0253212;HMDB0254305","NA;NA;NA","10597;72303;72300","NA;NA;NA","null","null",FALSE,TRUE,"Estrogens and derivatives","Steroids and steroid derivatives","Estrane steroids"
"Equilin sulfate","10662_neg","Equilin sulfate",0.2,5.43,NA,"Unknown","null","Equilin sulfate","","HMDB0251897","NA","27993","NA","null","null",FALSE,TRUE,"Sulfated steroids","Steroids and steroid derivatives","Sulfated steroids"
"Equol","5900_pos","Equol",0.76,27358.06,"Naphthopyranones","no MS2: alpha-Lapachone; LC-ESI-QTOF; MS2; [M+H]+; CE","C15H14O3","Equol;(R)-Equol;3-(3-Methylbut-2-enyl)naphthalene-1,2,4-trione;Benzyl DL-mandelate;beta-Lapachone;Dibenzyl carbonate;Dunnione;lapachol","C14131;C10367;C10337","HMDB0002209;HMDB0243678;HMDB0248907;HMDB0249071;HMDB0249138;HMDB0251167;HMDB0251639;HMDB0253978","428126;NA;NA;NA;10429;NA;4723;NA","91469;382975;44483359;13461;3885;77002;262097;3884","NA;NA;NA;NA;NA;NA;NA;NA","PJWHOPKRRBUSDH-UHFFFAOYSA-N","CC1(C)CCC2=C(O1)C(=O)C1=CC=CC=C1C2=O",TRUE,TRUE,"Isoflavanols","Isoflavonoids","Isoflavans"
"Erbon","11362_neg","Erbon",0.11,117094.2,NA,"Unknown","null","Erbon;Tetrachlorovinphos","C19072","HMDB0251901;HMDB0258874","NA;NA","NA;NA","NA;NA","null","null",TRUE,TRUE,"Phenol ethers","Phenol ethers",NA
"Erdosteine","6003_neg","Erdosteine",0.58,358.75,NA,"Unknown","null","Erdosteine","","HMDB0251904","NA","NA","NA","null","null",FALSE,TRUE,"N-acyl-alpha amino acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues"
"Eribaxaban","17148_pos","Eribaxaban",0.04,4.77,NA,"Unknown","null","eribaxaban","","HMDB0251919","NA","57448115","NA","null","null",FALSE,TRUE,NA,NA,NA
